minute_ts,instrument_key,strike,side,atp,ltp,spot_price,futures_price,rsi,roc
2026-04-06T09:15:00+05:30,NSE_FO|40726,,,440.63,431.4,22690.0,22750.0,7.7,-19.42
2026-04-06T09:15:00+05:30,NSE_FO|40752,,,175.52,161.0,22690.0,22750.0,7.7,-19.42
2026-04-06T09:15:00+05:30,NSE_FO|40751,,,249.35,255.25,22690.0,22750.0,7.7,-19.42
2026-04-06T09:15:00+05:30,NSE_FO|40781,,,47.07,42.0,22690.0,22750.0,7.7,-19.42
2026-04-06T09:15:00+05:30,NSE_FO|40776,,,69.08,61.55,22690.0,22750.0,7.7,-19.42
2026-04-06T09:15:00+05:30,NSE_FO|40735,,,144.7,147.7,22690.0,22750.0,7.7,-19.42
2026-04-06T09:15:00+05:30,NSE_FO|40723,,,78.79,79.45,22690.0,22750.0,7.7,-19.42
2026-04-06T09:15:00+05:30,NSE_FO|40736,,,311.05,293.55,22690.0,22750.0,7.7,-19.42
2026-04-06T09:15:00+05:30,NSE_FO|40761,,,132.9,120.7,22690.0,22750.0,7.7,-19.42
2026-04-06T09:15:00+05:30,NSE_FO|40729,,,113.97,115.75,22690.0,22750.0,7.7,-19.42
2026-04-06T09:15:00+05:30,NSE_FO|40738,,,280.69,264.25,22690.0,22750.0,7.7,-19.42
2026-04-06T09:15:00+05:30,NSE_FO|40727,,,101.23,102.15,22690.0,22750.0,7.7,-19.42
2026-04-06T09:15:00+05:30,NSE_FO|40745,,,223.8,230.55,22690.0,22750.0,7.7,-19.42
2026-04-06T09:15:00+05:30,NSE_FO|40742,,,224.94,208.75,22690.0,22750.0,7.7,-19.42
2026-04-06T09:15:00+05:30,NSE_FO|40770,,,113.67,103.0,22690.0,22750.0,7.7,-19.42
2026-04-06T09:15:00+05:30,NSE_FO|40774,,,82.0,73.6,22690.0,22750.0,7.7,-19.42
2026-04-06T09:15:00+05:30,NSE_FO|40747,,,199.64,184.0,22690.0,22750.0,7.7,-19.42
2026-04-06T09:15:00+05:30,NSE_FO|40737,,,162.15,165.35,22690.0,22750.0,7.7,-19.42
2026-04-06T09:15:00+05:30,NSE_FO|40778,,,57.0,51.0,22690.0,22750.0,7.7,-19.42
2026-04-06T09:15:00+05:30,NSE_FO|40717,,,69.4,69.05,22690.0,22750.0,7.7,-19.42
2026-04-06T09:15:00+05:30,NSE_FO|40760,,,302.87,310.85,22690.0,22750.0,7.7,-19.42
2026-04-06T09:15:00+05:30,NSE_FO|40754,,,153.34,139.6,22690.0,22750.0,7.7,-19.42
2026-04-06T09:15:00+05:30,NSE_FO|40731,,,128.76,130.6,22690.0,22750.0,7.7,-19.42
2026-04-06T09:15:00+05:30,NSE_FO|40739,,,180.92,185.35,22690.0,22750.0,7.7,-19.42
2026-04-06T09:15:00+05:30,NSE_FO|40773,,,396.37,409.0,22690.0,22750.0,7.7,-19.42
2026-04-06T09:15:00+05:30,NSE_FO|40740,,,252.54,234.9,22690.0,22750.0,7.7,-19.42
2026-04-06T09:15:00+05:30,NSE_FO|40772,,,97.17,87.55,22690.0,22750.0,7.7,-19.42
2026-04-06T09:15:00+05:30,NSE_FO|40725,,,88.75,90.05,22690.0,22750.0,7.7,-19.42
2026-04-06T09:15:00+05:30,NSE_FO|40741,,,201.4,206.4,22690.0,22750.0,7.7,-19.42
2026-04-06T09:15:00+05:30,NSE_FO|40769,,,331.89,342.9,22690.0,22750.0,7.7,-19.42
2026-04-06T09:15:00+05:30,NSE_FO|40732,,,345.49,325.6,22690.0,22750.0,7.7,-19.42
2026-04-06T09:15:00+05:30,NSE_FO|40728,,,413.85,395.6,22689.3,22750.0,7.7,-19.42
2026-04-06T09:15:00+05:30,NSE_FO|40724,,,490.17,470.65,22689.3,22741.8,7.7,-19.42
2026-04-06T09:15:00+05:30,NSE_FO|40771,,,364.18,375.55,22689.3,22741.8,7.7,-19.42
2026-04-06T09:15:00+05:30,NSE_FO|40730,,,380.28,359.9,22690.55,22741.8,7.7,-19.42
2026-04-06T09:15:00+05:30,NSE_FO|40753,,,274.13,283.2,22690.55,22741.8,7.7,-19.42
2026-04-06T09:15:00+05:30,NSE_FO|40714,,,569.13,547.1,22690.55,22741.8,7.7,-19.42
2026-04-06T09:15:00+05:30,NSE_FO|40775,,,435.39,444.25,22690.55,22741.8,7.7,-19.42
2026-04-06T09:15:00+05:30,NSE_FO|40718,,,528.92,507.55,22690.55,22741.8,7.7,-19.42
2026-04-06T09:15:00+05:30,NSE_FO|40777,,,465.88,484.9,22690.55,22741.8,7.7,-19.42
2026-04-06T09:15:00+05:30,NSE_FO|40782,,,545.13,566.8,22686.95,22740.9,7.6,-19.91
2026-04-06T09:15:00+05:30,NSE_FO|40779,,,505.27,528.0,22686.1,22740.9,7.6,-19.91
2026-04-06T09:16:00+05:30,NSE_FO|40776,,,64.73,58.3,22669.15,22723.7,9.4,-20.81
2026-04-06T09:16:00+05:30,NSE_FO|40729,,,115.49,121.25,22669.15,22723.7,9.4,-20.81
2026-04-06T09:16:00+05:30,NSE_FO|40745,,,227.65,237.15,22669.15,22723.7,9.4,-20.81
2026-04-06T09:16:00+05:30,NSE_FO|40774,,,77.86,69.65,22669.15,22723.7,9.4,-20.81
2026-04-06T09:16:00+05:30,NSE_FO|40742,,,214.81,200.4,22669.15,22723.7,9.4,-20.81
2026-04-06T09:16:00+05:30,NSE_FO|40747,,,191.59,175.9,22669.15,22723.7,9.4,-20.81
2026-04-06T09:16:00+05:30,NSE_FO|40732,,,333.33,316.15,22669.15,22723.7,9.4,-20.81
2026-04-06T09:16:00+05:30,NSE_FO|40773,,,403.89,419.85,22669.15,22723.7,9.4,-20.81
2026-04-06T09:16:00+05:30,NSE_FO|40772,,,92.19,82.8,22669.15,22723.7,9.4,-20.81
2026-04-06T09:16:00+05:30,NSE_FO|40781,,,44.36,39.95,22669.15,22723.7,9.4,-20.81
2026-04-06T09:16:00+05:30,NSE_FO|40725,,,90.04,94.95,22669.15,22723.7,9.4,-20.81
2026-04-06T09:16:00+05:30,NSE_FO|40740,,,240.91,226.3,22669.15,22723.7,9.4,-20.81
