timestamp,spot_price,index_price,atm_strike,ce_strike,ce_symbol,ce_ltp,ce_delta,ce_vega,ce_theta,ce_gamma,ce_open,ce_high,ce_low,ce_close,pe_strike,pe_symbol,pe_ltp,pe_delta,pe_vega,pe_theta,pe_gamma,pe_open,pe_high,pe_low,pe_close
2026-04-16T09:15:00.190000+05:30,24342.0,24380.25,24350.0,23850.0,NSE_FO|63410,,,,,,,,,,23850.0,NSE_FO|63411,,,,,,,,,
2026-04-16T09:15:00.190000+05:30,24342.0,24380.25,24350.0,23900.0,NSE_FO|63412,,,,,,,,,,23900.0,NSE_FO|63413,,,,,,,,,
2026-04-16T09:15:00.190000+05:30,24342.0,24380.25,24350.0,23950.0,NSE_FO|63414,,,,,,,,,,23950.0,NSE_FO|63415,,,,,,,,,
2026-04-16T09:15:00.190000+05:30,24342.0,24380.25,24350.0,24000.0,NSE_FO|63416,424.95,,,,,,,,,24000.0,NSE_FO|63417,84.6,,,,,,,,
2026-04-16T09:15:00.190000+05:30,24342.0,24380.25,24350.0,24050.0,NSE_FO|63420,,,,,,,,,,24050.0,NSE_FO|63421,,,,,,,,,
2026-04-16T09:15:00.190000+05:30,24342.0,24380.25,24350.0,24100.0,NSE_FO|63422,,,,,,,,,,24100.0,NSE_FO|63423,,,,,,,,,
2026-04-16T09:15:00.190000+05:30,24342.0,24380.25,24350.0,24150.0,NSE_FO|63424,,,,,,,,,,24150.0,NSE_FO|63425,,,,,,,,,
2026-04-16T09:15:00.190000+05:30,24342.0,24380.25,24350.0,24200.0,NSE_FO|63426,,,,,,,,,,24200.0,NSE_FO|63427,,,,,,,,,
2026-04-16T09:15:00.190000+05:30,24342.0,24380.25,24350.0,24250.0,NSE_FO|63428,,,,,,,,,,24250.0,NSE_FO|63429,,,,,,,,,
2026-04-16T09:15:00.190000+05:30,24342.0,24380.25,24350.0,24300.0,NSE_FO|63430,,,,,,,,,,24300.0,NSE_FO|63431,,,,,,,,,
2026-04-16T09:15:00.190000+05:30,24342.0,24380.25,24350.0,24350.0,NSE_FO|63434,186.0,,,,,,,,,24350.0,NSE_FO|63435,292.85,,,,,,,,
2026-04-16T09:15:00.190000+05:30,24342.0,24380.25,24350.0,24400.0,NSE_FO|63436,,,,,,,,,,24400.0,NSE_FO|63437,,,,,,,,,
2026-04-16T09:15:00.190000+05:30,24342.0,24380.25,24350.0,24450.0,NSE_FO|63444,,,,,,,,,,24450.0,NSE_FO|63445,,,,,,,,,
2026-04-16T09:15:00.190000+05:30,24342.0,24380.25,24350.0,24500.0,NSE_FO|63447,,,,,,,,,,24500.0,NSE_FO|63457,,,,,,,,,
2026-04-16T09:15:00.190000+05:30,24342.0,24380.25,24350.0,24550.0,NSE_FO|63458,,,,,,,,,,24550.0,NSE_FO|63463,,,,,,,,,
2026-04-16T09:15:00.190000+05:30,24342.0,24380.25,24350.0,24600.0,NSE_FO|63464,,,,,,,,,,24600.0,NSE_FO|63465,,,,,,,,,
2026-04-16T09:15:00.190000+05:30,24342.0,24380.25,24350.0,24650.0,NSE_FO|63466,,,,,,,,,,24650.0,NSE_FO|63467,,,,,,,,,
2026-04-16T09:15:00.190000+05:30,24342.0,24380.25,24350.0,24700.0,NSE_FO|63468,56.8,,,,,,,,,24700.0,NSE_FO|63469,,,,,,,,,
2026-04-16T09:15:00.190000+05:30,24342.0,24380.25,24350.0,24750.0,NSE_FO|63470,,,,,,,,,,24750.0,NSE_FO|63471,,,,,,,,,
2026-04-16T09:15:00.190000+05:30,24342.0,24380.25,24350.0,24800.0,NSE_FO|63472,,,,,,,,,,24800.0,NSE_FO|63473,,,,,,,,,
2026-04-16T09:15:00.190000+05:30,24342.0,24380.25,24350.0,24850.0,NSE_FO|63474,,,,,,,,,,24850.0,NSE_FO|63475,,,,,,,,,
2026-04-16T09:15:00.190000+05:30,24342.0,24380.25,24350.0,23850.0,NSE_FO|63410,458.9,0.7396,,,,,,,,23850.0,NSE_FO|63411,100.65,-0.2678,,,,,,,
2026-04-16T09:15:00.190000+05:30,24342.0,24380.25,24350.0,23900.0,NSE_FO|63412,421.85,0.7127,,,,,,,,23900.0,NSE_FO|63413,113.0,-0.2943,,,,,,,
2026-04-16T09:15:00.190000+05:30,24342.0,24380.25,24350.0,23950.0,NSE_FO|63414,385.1,0.6841,,,,,,,,23950.0,NSE_FO|63415,126.35,-0.322,,,,,,,
2026-04-16T09:15:00.190000+05:30,24342.0,24380.25,24350.0,24000.0,NSE_FO|63416,424.95,0.6528,,,,,,,,24000.0,NSE_FO|63417,84.6,-0.3519,,,,,,,
2026-04-16T09:15:00.190000+05:30,24342.0,24380.25,24350.0,24050.0,NSE_FO|63420,317.4,0.6206,,,,,,,,24050.0,NSE_FO|63421,158.4,-0.3832,,,,,,,
2026-04-16T09:15:00.190000+05:30,24342.0,24380.25,24350.0,24100.0,NSE_FO|63422,285.0,0.587,,,,,,,,24100.0,NSE_FO|63423,176.35,-0.4154,,,,,,,
2026-04-16T09:15:00.190000+05:30,24342.0,24380.25,24350.0,24150.0,NSE_FO|63424,254.3,0.5519,,,,,,,,24150.0,NSE_FO|63425,196.2,-0.4495,,,,,,,
2026-04-16T09:15:00.190000+05:30,24342.0,24380.25,24350.0,24200.0,NSE_FO|63426,226.6,0.516,,,,,,,,24200.0,NSE_FO|63427,218.0,-0.4842,,,,,,,
2026-04-16T09:15:00.190000+05:30,24342.0,24380.25,24350.0,24250.0,NSE_FO|63428,200.45,0.4793,,,,,,,,24250.0,NSE_FO|63429,240.95,-0.5198,,,,,,,
2026-04-16T09:15:00.190000+05:30,24342.0,24380.25,24350.0,24300.0,NSE_FO|63430,176.0,0.4424,,,,,,,,24300.0,NSE_FO|63431,265.95,-0.5558,,,,,,,
2026-04-16T09:15:00.190000+05:30,24342.0,24380.25,24350.0,24350.0,NSE_FO|63434,186.0,0.4053,,,,,,,,24350.0,NSE_FO|63435,292.85,-0.592,,,,,,,
2026-04-16T09:15:00.190000+05:30,24342.0,24380.25,24350.0,24400.0,NSE_FO|63436,132.0,0.3683,,,,,,,,24400.0,NSE_FO|63437,321.6,-0.6275,,,,,,,
2026-04-16T09:15:00.190000+05:30,24342.0,24380.25,24350.0,24450.0,NSE_FO|63444,114.0,0.3318,,,,,,,,24450.0,NSE_FO|63445,354.0,-0.6639,,,,,,,
2026-04-16T09:15:00.190000+05:30,24342.0,24380.25,24350.0,24500.0,NSE_FO|63447,96.5,0.2965,,,,,,,,24500.0,NSE_FO|63457,385.9,-0.6977,,,,,,,
2026-04-16T09:15:00.190000+05:30,24342.0,24380.25,24350.0,24550.0,NSE_FO|63458,80.8,0.2624,,,,,,,,24550.0,NSE_FO|63463,421.7,-0.7294,,,,,,,
2026-04-16T09:15:00.190000+05:30,24342.0,24380.25,24350.0,24600.0,NSE_FO|63464,67.25,0.2292,,,,,,,,24600.0,NSE_FO|63465,458.8,-0.7618,,,,,,,
2026-04-16T09:15:00.190000+05:30,24342.0,24380.25,24350.0,24650.0,NSE_FO|63466,56.0,0.1999,,,,,,,,24650.0,NSE_FO|63467,496.25,-0.7899,,,,,,,
2026-04-16T09:15:00.190000+05:30,24342.0,24380.25,24350.0,24700.0,NSE_FO|63468,56.8,0.1722,,,,,,,,24700.0,NSE_FO|63469,533.95,-0.8206,,,,,,,
2026-04-16T09:15:00.190000+05:30,24342.0,24380.25,24350.0,24750.0,NSE_FO|63470,37.8,0.1469,,,,,,,,24750.0,NSE_FO|63471,573.6,-0.849,,,,,,,
2026-04-16T09:15:00.190000+05:30,24342.0,24380.25,24350.0,24800.0,NSE_FO|63472,30.5,,,,,,,,,24800.0,NSE_FO|63473,620.6,,,,,,,,
2026-04-16T09:15:00.190000+05:30,24342.0,24380.25,24350.0,24850.0,NSE_FO|63474,24.6,,,,,,,,,24850.0,NSE_FO|63475,659.65,,,,,,,,
2026-04-16T09:16:00.041000+05:30,24339.4,24355.15,24350.0,23850.0,NSE_FO|63410,537.45,0.8453,,,,,,,,23850.0,NSE_FO|63411,58.15,-0.1684,,,,,,,
2026-04-16T09:16:00.041000+05:30,24339.4,24355.15,24350.0,23900.0,NSE_FO|63412,498.65,0.8437,,,,,,,,23900.0,NSE_FO|63413,66.4,-0.1913,,,,,,,
2026-04-16T09:16:00.041000+05:30,24339.4,24355.15,24350.0,23950.0,NSE_FO|63414,460.35,0.8199,,,,,,,,23950.0,NSE_FO|63415,75.55,-0.2144,,,,,,,
2026-04-16T09:16:00.041000+05:30,24339.4,24355.15,24350.0,24000.0,NSE_FO|63416,419.4,0.7821,,,,,,,,24000.0,NSE_FO|63417,86.5,-0.2418,,,,,,,
2026-04-16T09:16:00.041000+05:30,24339.4,24355.15,24350.0,24050.0,NSE_FO|63420,381.45,0.7456,,,,,,,,24050.0,NSE_FO|63421,98.95,-0.2725,,,,,,,
2026-04-16T09:16:00.041000+05:30,24339.4,24355.15,24350.0,24100.0,NSE_FO|63422,343.95,0.7126,,,,,,,,24100.0,NSE_FO|63423,111.85,-0.3039,,,,,,,
2026-04-16T09:16:00.041000+05:30,24339.4,24355.15,24350.0,24150.0,NSE_FO|63424,309.85,0.6723,,,,,,,,24150.0,NSE_FO|63425,126.95,-0.3392,,,,,,,
2026-04-16T09:16:00.041000+05:30,24339.4,24355.15,24350.0,24200.0,NSE_FO|63426,277.1,0.6331,,,,,,,,24200.0,NSE_FO|63427,143.2,-0.3749,,,,,,,
2026-04-16T09:16:00.041000+05:30,24339.4,24355.15,24350.0,24250.0,NSE_FO|63428,246.4,0.5926,,,,,,,,24250.0,NSE_FO|63429,161.35,-0.4142,,,,,,,
2026-04-16T09:16:00.041000+05:30,24339.4,24355.15,24350.0,24300.0,NSE_FO|63430,216.0,0.549,,,,,,,,24300.0,NSE_FO|63431,183.85,-0.4535,,,,,,,
2026-04-16T09:16:00.041000+05:30,24339.4,24355.15,24350.0,24350.0,NSE_FO|63434,189.6,0.5054,,,,,,,,24350.0,NSE_FO|63435,204.1,-0.4944,,,,,,,
2026-04-16T09:16:00.041000+05:30,24339.4,24355.15,24350.0,24400.0,NSE_FO|63436,163.8,0.4618,,,,,,,,24400.0,NSE_FO|63437,229.9,-0.535,,,,,,,
2026-04-16T09:16:00.041000+05:30,24339.4,24355.15,24350.0,24450.0,NSE_FO|63444,140.25,0.4182,,,,,,,,24450.0,NSE_FO|63445,256.55,-0.5754,,,,,,,
2026-04-16T09:16:00.041000+05:30,24339.4,24355.15,24350.0,24500.0,NSE_FO|63447,120.1,0.3748,,,,,,,,24500.0,NSE_FO|63457,286.95,-0.6149,,,,,,,
2026-04-16T09:16:00.041000+05:30,24339.4,24355.15,24350.0,24550.0,NSE_FO|63458,101.0,0.3339,,,,,,,,24550.0,NSE_FO|63463,316.25,-0.6547,,,,,,,
2026-04-16T09:16:00.041000+05:30,24339.4,24355.15,24350.0,24600.0,NSE_FO|63464,84.85,0.2944,,,,,,,,24600.0,NSE_FO|63465,350.9,-0.6895,,,,,,,
2026-04-16T09:16:00.041000+05:30,24339.4,24355.15,24350.0,24650.0,NSE_FO|63466,70.05,0.2582,,,,,,,,24650.0,NSE_FO|63467,386.85,-0.7268,,,,,,,
2026-04-16T09:16:00.041000+05:30,24339.4,24355.15,24350.0,24700.0,NSE_FO|63468,57.2,0.221,,,,,,,,24700.0,NSE_FO|63469,424.0,-0.7629,,,,,,,
2026-04-16T09:16:00.041000+05:30,24339.4,24355.15,24350.0,24750.0,NSE_FO|63470,46.7,0.1883,,,,,,,,24750.0,NSE_FO|63471,464.4,-0.7908,,,,,,,
