timestamp,open,high,low,close,volume,oi
2026-04-16 09:15:00+05:30,24385.2,24392.35,24333.95,24355.15,0,0
2026-04-16 09:16:00+05:30,24353.5,24367.6,24341.9,24360.4,0,0
2026-04-16 09:17:00+05:30,24360.9,24381.1,24360.9,24380.35,0,0
2026-04-16 09:18:00+05:30,24379.25,24379.25,24364.6,24376.2,0,0
2026-04-16 09:19:00+05:30,24373.05,24390.55,24373.05,24390.55,0,0
2026-04-16 09:20:00+05:30,24390.8,24397.7,24385.0,24388.0,0,0
2026-04-16 09:21:00+05:30,24388.35,24391.85,24384.65,24389.1,0,0
2026-04-16 09:22:00+05:30,24389.55,24390.65,24383.5,24388.2,0,0
2026-04-16 09:23:00+05:30,24387.75,24387.95,24379.85,24381.75,0,0
2026-04-16 09:24:00+05:30,24382.5,24389.25,24372.7,24387.5,0,0
2026-04-16 09:25:00+05:30,24388.25,24400.95,24387.05,24396.0,0,0
2026-04-16 09:26:00+05:30,24395.45,24397.2,24383.65,24386.75,0,0
2026-04-16 09:27:00+05:30,24386.4,24398.25,24381.5,24381.5,0,0
2026-04-16 09:28:00+05:30,24383.1,24391.25,24376.0,24391.25,0,0
2026-04-16 09:29:00+05:30,24390.5,24394.25,24381.9,24385.85,0,0
2026-04-16 09:30:00+05:30,24385.65,24396.05,24385.65,24388.9,0,0
2026-04-16 09:31:00+05:30,24389.35,24390.35,24376.7,24377.15,0,0
2026-04-16 09:32:00+05:30,24376.8,24377.35,24364.65,24364.65,0,0
2026-04-16 09:33:00+05:30,24364.4,24369.1,24358.5,24363.4,0,0
2026-04-16 09:34:00+05:30,24363.45,24363.6,24353.7,24358.3,0,0
2026-04-16 09:35:00+05:30,24358.15,24360.2,24353.0,24355.8,0,0
2026-04-16 09:36:00+05:30,24354.7,24364.05,24354.45,24357.55,0,0
2026-04-16 09:37:00+05:30,24358.65,24358.65,24335.0,24335.0,0,0
2026-04-16 09:38:00+05:30,24335.95,24336.85,24311.25,24314.9,0,0
2026-04-16 09:39:00+05:30,24314.05,24327.8,24305.55,24326.8,0,0
2026-04-16 09:40:00+05:30,24326.25,24335.35,24310.75,24314.15,0,0
2026-04-16 09:41:00+05:30,24313.5,24314.2,24304.6,24307.05,0,0
2026-04-16 09:42:00+05:30,24306.7,24314.9,24301.4,24303.7,0,0
2026-04-16 09:43:00+05:30,24303.0,24309.7,24299.05,24304.4,0,0
2026-04-16 09:44:00+05:30,24304.85,24306.35,24301.75,24301.95,0,0
2026-04-16 09:45:00+05:30,24302.75,24305.6,24292.3,24305.6,0,0
2026-04-16 09:46:00+05:30,24305.75,24329.3,24305.2,24328.6,0,0
2026-04-16 09:47:00+05:30,24328.0,24329.65,24318.65,24318.85,0,0
2026-04-16 09:48:00+05:30,24318.95,24332.7,24315.3,24326.6,0,0
2026-04-16 09:49:00+05:30,24327.25,24329.2,24322.75,24327.9,0,0
2026-04-16 09:50:00+05:30,24327.15,24334.65,24324.7,24330.35,0,0
2026-04-16 09:51:00+05:30,24331.1,24331.5,24315.45,24329.1,0,0
2026-04-16 09:52:00+05:30,24330.45,24337.05,24325.55,24326.25,0,0
2026-04-16 09:53:00+05:30,24326.9,24327.1,24303.6,24303.6,0,0
2026-04-16 09:54:00+05:30,24305.15,24319.9,24301.5,24316.55,0,0
2026-04-16 09:55:00+05:30,24316.85,24316.85,24300.35,24302.75,0,0
2026-04-16 09:56:00+05:30,24302.45,24306.05,24292.15,24294.55,0,0
2026-04-16 09:57:00+05:30,24294.55,24295.95,24277.8,24279.45,0,0
2026-04-16 09:58:00+05:30,24279.75,24285.0,24275.2,24283.35,0,0
2026-04-16 09:59:00+05:30,24282.7,24283.45,24270.55,24271.55,0,0
2026-04-16 10:00:00+05:30,24271.65,24278.4,24269.15,24273.4,0,0
2026-04-16 10:01:00+05:30,24274.4,24288.3,24264.4,24288.3,0,0
2026-04-16 10:02:00+05:30,24286.3,24290.75,24285.15,24288.5,0,0
2026-04-16 10:03:00+05:30,24288.7,24291.25,24279.65,24286.85,0,0
2026-04-16 10:04:00+05:30,24288.1,24303.85,24286.95,24303.85,0,0
2026-04-16 10:05:00+05:30,24303.2,24304.05,24293.05,24296.2,0,0
