timestamp,open,high,low,close,volume,oi
2026-04-10 09:15:00+05:30,456.6,467.45,456.55,458.9,910,58760
2026-04-10 09:16:00+05:30,450.5,451.9,431.7,431.7,2860,58760
2026-04-10 09:17:00+05:30,434.7,434.7,430.55,430.55,455,58760
2026-04-10 09:18:00+05:30,429.0,429.0,420.9,426.0,7215,58760
2026-04-10 09:19:00+05:30,426.0,426.1,412.75,412.75,5720,60255
2026-04-10 09:20:00+05:30,411.1,420.15,408.4,414.3,2275,60255
2026-04-10 09:21:00+05:30,413.85,418.45,413.85,417.0,2535,60255
2026-04-10 09:22:00+05:30,418.45,419.25,412.85,414.0,2340,58955
2026-04-10 09:23:00+05:30,419.3,421.55,418.5,421.55,1365,58955
2026-04-10 09:24:00+05:30,422.0,430.3,420.5,430.3,2340,58955
2026-04-10 09:25:00+05:30,427.05,427.05,417.95,418.95,1300,61490
2026-04-10 09:26:00+05:30,426.2,436.15,426.2,436.15,1235,61490
2026-04-10 09:27:00+05:30,436.7,440.0,434.15,438.7,1495,61490
2026-04-10 09:28:00+05:30,435.3,440.0,426.35,426.35,2405,60580
2026-04-10 09:29:00+05:30,432.35,432.35,428.1,429.3,390,60580
2026-04-10 09:30:00+05:30,424.7,425.0,421.9,425.0,845,60580
2026-04-10 09:31:00+05:30,420.85,429.75,419.85,428.3,650,60645
2026-04-10 09:32:00+05:30,432.35,436.5,422.1,422.1,910,60645
2026-04-10 09:33:00+05:30,420.9,421.1,414.0,417.8,1690,60645
2026-04-10 09:34:00+05:30,417.4,417.45,413.7,413.7,715,61100
2026-04-10 09:35:00+05:30,423.95,428.4,421.3,428.35,780,61100
2026-04-10 09:36:00+05:30,433.0,435.0,431.45,431.45,195,61100
2026-04-10 09:37:00+05:30,430.9,430.9,429.45,429.45,195,60645
2026-04-10 09:38:00+05:30,427.25,432.0,425.0,432.0,325,60645
2026-04-10 09:39:00+05:30,430.6,430.6,423.0,426.25,260,60645
2026-04-10 09:40:00+05:30,425.3,425.3,425.3,425.3,65,60905
2026-04-10 09:41:00+05:30,425.3,428.6,425.3,428.6,130,60905
2026-04-10 09:42:00+05:30,424.85,424.85,421.9,421.9,195,60905
2026-04-10 09:43:00+05:30,418.95,418.95,417.0,417.0,260,60905
2026-04-10 09:44:00+05:30,424.2,424.2,424.0,424.0,195,60905
2026-04-10 09:45:00+05:30,424.45,424.45,424.45,424.45,65,60905
2026-04-10 09:46:00+05:30,418.0,420.15,409.35,409.4,1170,61295
2026-04-10 09:47:00+05:30,408.25,411.55,401.4,404.05,4030,61295
2026-04-10 09:48:00+05:30,403.55,405.0,396.0,405.0,3575,61295
2026-04-10 09:49:00+05:30,408.0,410.6,406.2,406.2,1105,65520
2026-04-10 09:50:00+05:30,404.35,404.8,401.1,401.45,910,65520
2026-04-10 09:51:00+05:30,402.05,405.4,402.05,403.2,2340,65520
2026-04-10 09:52:00+05:30,404.1,405.05,403.0,404.4,2015,66365
2026-04-10 09:53:00+05:30,402.7,402.7,400.0,400.0,1105,66365
2026-04-10 09:54:00+05:30,399.4,399.4,396.5,396.5,845,66365
2026-04-10 09:55:00+05:30,395.55,401.9,394.7,401.6,2665,69550
