timestamp,open,high,low,close,volume,oi
2026-04-16 09:15:00+05:30,548.55,557.0,544.7,549.0,6305,6955
2026-04-16 09:16:00+05:30,545.25,549.0,539.75,542.25,4160,9425
2026-04-16 09:17:00+05:30,542.25,542.25,530.5,530.5,3315,9425
2026-04-16 09:18:00+05:30,528.9,532.45,528.9,528.9,325,9425
2026-04-16 09:19:00+05:30,525.0,525.0,515.0,515.0,2015,13780
2026-04-16 09:20:00+05:30,507.6,517.6,507.6,517.6,975,13780
2026-04-16 09:21:00+05:30,510.3,513.0,510.3,513.0,195,13780
2026-04-16 09:22:00+05:30,513.75,514.1,513.75,514.05,195,15405
2026-04-16 09:23:00+05:30,516.85,516.85,514.9,514.9,260,15405
2026-04-16 09:24:00+05:30,521.85,521.85,521.85,521.85,65,15405
2026-04-16 09:25:00+05:30,507.05,507.05,497.0,497.0,3380,15470
2026-04-16 09:26:00+05:30,501.45,505.3,501.45,505.3,325,15470
2026-04-16 09:27:00+05:30,504.1,504.3,501.25,503.35,260,15470
2026-04-16 09:28:00+05:30,512.7,512.7,507.25,507.25,325,18460
2026-04-16 09:29:00+05:30,500.6,506.0,499.6,506.0,390,18460
2026-04-16 09:30:00+05:30,503.65,503.65,503.65,503.65,65,19110
2026-04-16 09:31:00+05:30,503.65,503.65,503.65,503.65,0,19110
2026-04-16 09:32:00+05:30,518.15,526.0,518.05,526.0,585,19110
2026-04-16 09:33:00+05:30,527.3,530.55,522.2,524.8,2405,18330
2026-04-16 09:34:00+05:30,528.6,532.75,527.95,528.0,3770,18330
2026-04-16 09:35:00+05:30,528.0,536.8,528.0,536.1,1430,18330
2026-04-16 09:36:00+05:30,532.95,534.8,528.45,534.65,845,17420
2026-04-16 09:37:00+05:30,540.0,549.4,540.0,548.5,1170,17420
2026-04-16 09:38:00+05:30,560.75,570.0,560.75,568.75,325,17420
2026-04-16 09:39:00+05:30,575.75,579.8,556.1,556.55,2925,18785
2026-04-16 09:40:00+05:30,557.45,563.25,554.6,563.25,195,18785
2026-04-16 09:41:00+05:30,576.9,579.2,572.75,579.2,520,18785
2026-04-16 09:42:00+05:30,572.1,584.55,569.45,584.55,3055,18785
2026-04-16 09:43:00+05:30,577.05,583.2,574.85,581.2,14950,17810
2026-04-16 09:44:00+05:30,580.2,583.05,578.9,583.05,455,17810
2026-04-16 09:45:00+05:30,588.8,590.1,582.1,582.5,4030,17810
2026-04-16 09:46:00+05:30,574.9,574.9,563.9,567.15,780,18915
2026-04-16 09:47:00+05:30,566.75,568.0,559.05,567.4,650,18915
2026-04-16 09:48:00+05:30,561.35,561.35,559.05,559.05,130,18915
2026-04-16 09:49:00+05:30,564.7,565.15,564.7,565.15,130,19760
2026-04-16 09:50:00+05:30,561.2,561.2,561.15,561.15,195,19760
2026-04-16 09:51:00+05:30,557.9,557.9,557.9,557.9,390,19760
2026-04-16 09:52:00+05:30,562.65,562.65,554.9,554.9,260,19370
2026-04-16 09:53:00+05:30,564.55,572.1,564.55,570.7,195,19370
2026-04-16 09:54:00+05:30,582.65,582.65,577.5,577.5,130,19370
2026-04-16 09:55:00+05:30,580.45,580.45,580.45,580.45,65,19630
2026-04-16 09:56:00+05:30,585.0,591.25,585.0,590.0,455,19630
2026-04-16 09:57:00+05:30,590.0,590.0,590.0,590.0,0,19630
2026-04-16 09:58:00+05:30,605.45,606.5,597.1,599.85,325,19630
2026-04-16 09:59:00+05:30,599.85,599.85,599.85,599.85,0,19630
2026-04-16 10:00:00+05:30,609.75,609.8,608.65,608.65,390,19630
2026-04-16 10:01:00+05:30,609.05,609.05,608.8,608.8,130,19760
2026-04-16 10:02:00+05:30,593.0,595.75,593.0,593.55,260,19760
2026-04-16 10:03:00+05:30,598.55,599.7,598.5,599.7,195,19760
2026-04-16 10:04:00+05:30,596.0,596.0,596.0,596.0,65,19825
