timestamp,open,high,low,close,volume,oi
2026-05-12 09:15:00+05:30,120.0,133.0,119.7,127.95,31395,185445
2026-05-12 09:16:00+05:30,127.65,137.85,125.45,136.4,30745,188500
2026-05-12 09:17:00+05:30,136.4,138.45,129.25,129.25,18460,182390
2026-05-12 09:18:00+05:30,128.9,134.3,126.3,132.9,9490,177125
2026-05-12 09:19:00+05:30,132.9,133.55,121.8,122.5,20410,175955
2026-05-12 09:20:00+05:30,123.2,130.55,122.2,126.3,17810,172120
2026-05-12 09:21:00+05:30,125.4,129.9,124.45,128.55,8840,171925
2026-05-12 09:22:00+05:30,127.9,129.4,127.05,127.2,6370,171145
2026-05-12 09:23:00+05:30,128.15,132.6,128.1,132.6,3315,168545
2026-05-12 09:24:00+05:30,131.65,138.6,131.65,138.15,13065,170560
2026-05-12 09:25:00+05:30,138.4,145.0,138.3,143.9,16380,174720
2026-05-12 09:26:00+05:30,144.25,145.4,140.95,144.6,12935,172835
2026-05-12 09:27:00+05:30,144.75,151.45,144.35,149.35,13780,171600
2026-05-12 09:28:00+05:30,149.25,150.1,144.9,149.1,14495,174980
2026-05-12 09:29:00+05:30,149.3,149.7,147.25,149.5,12805,181870
2026-05-12 09:30:00+05:30,150.0,156.0,150.0,151.9,12415,178620
2026-05-12 09:31:00+05:30,150.45,151.95,146.0,150.5,13780,177060
2026-05-12 09:32:00+05:30,150.95,153.6,147.65,153.55,9620,178360
2026-05-12 09:33:00+05:30,153.2,157.45,152.95,154.85,10335,178490
2026-05-12 09:34:00+05:30,154.15,156.9,150.45,150.65,5785,179530
2026-05-12 09:35:00+05:30,151.5,153.3,149.8,149.8,10790,177645
2026-05-12 09:36:00+05:30,149.9,150.05,145.2,146.2,5070,176995
2026-05-12 09:37:00+05:30,145.0,147.6,144.6,145.75,3835,177645
2026-05-12 09:38:00+05:30,145.45,146.55,143.45,144.95,4680,176930
2026-05-12 09:39:00+05:30,145.5,153.45,145.5,152.6,5395,178360
2026-05-12 09:40:00+05:30,152.45,153.0,149.0,151.15,2925,178620
2026-05-12 09:41:00+05:30,148.7,149.7,147.15,149.25,3120,178555
2026-05-12 09:42:00+05:30,149.2,150.55,144.05,144.05,3705,179920
2026-05-12 09:43:00+05:30,145.7,145.7,140.65,143.75,7150,180570
2026-05-12 09:44:00+05:30,145.45,148.5,145.45,147.4,2665,181935
2026-05-12 09:45:00+05:30,147.65,149.25,143.7,144.3,5330,181480
2026-05-12 09:46:00+05:30,144.25,148.4,143.85,147.35,6175,183885
2026-05-12 09:47:00+05:30,146.75,149.65,146.0,149.65,5330,186160
2026-05-12 09:48:00+05:30,148.95,150.1,148.1,149.0,2665,187200
2026-05-12 09:49:00+05:30,148.2,149.05,145.85,146.5,4680,186355
2026-05-12 09:50:00+05:30,145.85,147.5,144.2,147.0,3510,185315
2026-05-12 09:51:00+05:30,148.1,148.1,146.75,147.35,1820,186355
2026-05-12 09:52:00+05:30,146.0,148.55,145.6,148.0,3250,187135
2026-05-12 09:53:00+05:30,148.4,148.85,143.05,145.2,6630,185965
2026-05-12 09:54:00+05:30,145.2,149.05,144.5,147.6,5395,186420
2026-05-12 09:55:00+05:30,147.6,147.6,143.85,144.7,3185,188435
2026-05-12 09:56:00+05:30,145.1,149.5,145.1,148.8,4160,188175
2026-05-12 09:57:00+05:30,149.15,150.95,148.35,149.1,21385,187135
2026-05-12 09:58:00+05:30,151.0,151.1,148.1,150.5,3120,203580
2026-05-12 09:59:00+05:30,151.0,152.5,150.5,151.2,3510,202605
2026-05-12 10:00:00+05:30,150.5,154.2,150.0,152.2,16640,203905
2026-05-12 10:01:00+05:30,153.1,153.1,148.9,153.0,3575,204165
2026-05-12 10:02:00+05:30,151.95,154.3,151.55,152.2,4095,204100
2026-05-12 10:03:00+05:30,151.5,151.5,146.15,146.15,2990,203775
2026-05-12 10:04:00+05:30,147.05,149.0,146.8,148.3,5395,203580
2026-05-12 10:05:00+05:30,148.4,155.0,148.4,152.4,10855,202280
2026-05-12 10:06:00+05:30,151.95,151.95,144.75,145.75,6630,204295
2026-05-12 10:07:00+05:30,145.8,147.65,144.7,146.05,3835,204945
2026-05-12 10:08:00+05:30,145.85,146.35,144.0,145.3,4875,205855
2026-05-12 10:09:00+05:30,145.3,146.5,144.8,146.4,2405,206700
2026-05-12 10:10:00+05:30,146.35,149.5,144.95,145.25,4095,206050
2026-05-12 10:11:00+05:30,144.35,144.9,141.05,141.65,4680,206245
2026-05-12 10:12:00+05:30,141.05,143.8,141.0,143.45,3250,206115
2026-05-12 10:13:00+05:30,142.85,143.4,141.1,142.15,1690,204425
2026-05-12 10:14:00+05:30,141.6,141.8,139.3,140.95,7345,203450
2026-05-12 10:15:00+05:30,140.85,142.2,140.5,141.0,7475,200265
2026-05-12 10:16:00+05:30,141.45,142.0,138.85,139.25,5590,200785
2026-05-12 10:17:00+05:30,138.2,138.2,131.5,131.6,21385,205270
2026-05-12 10:18:00+05:30,132.45,136.0,132.05,134.4,9035,207025
2026-05-12 10:19:00+05:30,133.45,135.55,133.05,135.1,2340,208910
2026-05-12 10:20:00+05:30,133.7,134.05,131.25,132.75,2925,208845
2026-05-12 10:21:00+05:30,131.35,138.0,131.3,138.0,7865,208650
2026-05-12 10:22:00+05:30,137.7,141.75,137.7,140.3,8060,208065
2026-05-12 10:23:00+05:30,140.5,146.05,140.5,145.75,2990,209690
2026-05-12 10:24:00+05:30,146.0,147.85,144.25,145.95,5525,210990
2026-05-12 10:25:00+05:30,146.05,149.65,145.3,149.65,7020,209885
2026-05-12 10:26:00+05:30,150.0,150.3,146.1,147.2,4615,208780
2026-05-12 10:27:00+05:30,148.0,151.55,146.85,150.85,4615,208585
2026-05-12 10:28:00+05:30,150.85,154.0,150.65,153.45,7800,206895
2026-05-12 10:29:00+05:30,153.35,155.55,149.3,150.45,8320,205530
2026-05-12 10:30:00+05:30,153.8,155.0,153.0,153.4,5070,204100
2026-05-12 10:31:00+05:30,154.05,154.9,149.1,150.0,4940,202865
2026-05-12 10:32:00+05:30,150.15,151.5,150.15,150.65,2600,203060
2026-05-12 10:33:00+05:30,150.85,154.05,150.85,154.05,2730,203385
