minute_ts,instrument_key,strike,side,atp,ltp,spot_price,futures_price,rsi,roc
2026-04-15T09:15:00+05:30,NSE_FO|63470,,,49.59,44.1,24232.9,24267.8,8.2,-30.56
2026-04-15T09:15:00+05:30,NSE_FO|63436,,,159.89,147.0,24232.9,24267.8,8.2,-30.56
2026-04-15T09:15:00+05:30,NSE_FO|63420,,,361.7,345.3,24232.9,24267.8,8.2,-30.56
2026-04-15T09:15:00+05:30,NSE_FO|63424,,,297.69,280.55,24232.9,24267.8,8.2,-30.56
2026-04-15T09:15:00+05:30,NSE_FO|63413,,,105.51,103.3,24232.9,24267.8,8.2,-30.56
2026-04-15T09:15:00+05:30,NSE_FO|63434,,,183.69,169.95,24232.9,24267.8,8.2,-30.56
2026-04-15T09:15:00+05:30,NSE_FO|63464,,,86.83,77.0,24232.9,24267.8,8.2,-30.56
2026-04-15T09:15:00+05:30,NSE_FO|63457,,,349.63,355.2,24232.9,24267.8,8.2,-30.56
2026-04-15T09:15:00+05:30,NSE_FO|63421,,,143.95,143.5,24232.9,24267.8,8.2,-30.56
2026-04-15T09:15:00+05:30,NSE_FO|63415,,,115.88,115.15,24232.9,24267.8,8.2,-30.56
2026-04-15T09:15:00+05:30,NSE_FO|63412,,,463.49,456.1,24232.9,24267.8,8.2,-30.56
2026-04-15T09:15:00+05:30,NSE_FO|63409,,,82.86,82.6,24232.9,24267.8,8.2,-30.56
2026-04-15T09:15:00+05:30,NSE_FO|63429,,,218.01,219.3,24232.9,24267.8,8.2,-30.56
2026-04-15T09:15:00+05:30,NSE_FO|63416,,,393.5,380.25,24232.9,24267.8,8.2,-30.56
2026-04-15T09:15:00+05:30,NSE_FO|63430,,,209.39,194.25,24232.9,24267.8,8.2,-30.56
2026-04-15T09:15:00+05:30,NSE_FO|63422,,,327.28,312.1,24232.9,24267.8,8.2,-30.56
2026-04-15T09:15:00+05:30,NSE_FO|63417,,,130.4,128.5,24232.9,24267.8,8.2,-30.56
2026-04-15T09:15:00+05:30,NSE_FO|63463,,,384.69,389.3,24232.9,24267.8,8.2,-30.56
2026-04-15T09:15:00+05:30,NSE_FO|63407,,,74.18,73.75,24232.9,24267.8,8.2,-30.56
2026-04-15T09:15:00+05:30,NSE_FO|63426,,,265.5,249.35,24232.9,24267.8,8.2,-30.56
2026-04-15T09:15:00+05:30,NSE_FO|63408,,,546.41,536.5,24232.9,24267.8,8.2,-30.56
2026-04-15T09:15:00+05:30,NSE_FO|63427,,,200.79,197.85,24232.9,24267.8,8.2,-30.56
2026-04-15T09:15:00+05:30,NSE_FO|63428,,,235.52,221.45,24232.9,24267.8,8.2,-30.56
2026-04-15T09:15:00+05:30,NSE_FO|63458,,,100.89,91.75,24232.9,24262.6,8.2,-30.56
