minute_ts,instrument_key,strike,side,atp,ltp,spot_price,futures_price,rsi,roc
2026-04-07T09:15:00+05:30,NSE_FO|40718,,,509.66,505.65,22762.8,22853.4,6.9,-49.22
2026-04-07T09:15:00+05:30,NSE_FO|40783,,,3.94,4.2,22762.8,22853.4,6.9,-49.22
2026-04-07T09:15:00+05:30,NSE_FO|40778,,,8.17,8.35,22762.8,22853.4,6.9,-49.22
2026-04-07T09:15:00+05:30,NSE_FO|40742,,,134.32,133.35,22762.8,22853.4,6.9,-49.22
2026-04-07T09:15:00+05:30,NSE_FO|40735,,,27.39,26.0,22762.8,22853.4,6.9,-49.22
2026-04-07T09:15:00+05:30,NSE_FO|40753,,,139.9,134.1,22762.8,22853.4,6.9,-49.22
2026-04-07T09:15:00+05:30,NSE_FO|40779,,,410.55,408.05,22762.8,22853.4,6.9,-49.22
2026-04-07T09:15:00+05:30,NSE_FO|40776,,,12.08,12.4,22762.8,22853.4,6.9,-49.22
2026-04-07T09:15:00+05:30,NSE_FO|40740,,,161.51,163.95,22762.8,22853.4,6.9,-49.22
2026-04-07T09:15:00+05:30,NSE_FO|40752,,,85.18,83.65,22762.8,22853.4,6.9,-49.22
2026-04-07T09:15:00+05:30,NSE_FO|40777,,,365.17,361.95,22762.8,22853.4,6.9,-49.22
2026-04-07T09:15:00+05:30,NSE_FO|40732,,,275.58,275.1,22762.8,22853.4,6.9,-49.22
2026-04-07T09:15:00+05:30,NSE_FO|40727,,,9.49,9.15,22762.8,22853.4,6.9,-49.22
2026-04-07T09:15:00+05:30,NSE_FO|40774,,,17.45,17.95,22762.8,22853.4,6.9,-49.22
2026-04-07T09:15:00+05:30,NSE_FO|40738,,,195.3,198.7,22762.8,22853.4,6.9,-49.22
2026-04-07T09:15:00+05:30,NSE_FO|40736,,,233.43,235.7,22762.8,22853.4,6.9,-49.22
2026-04-07T09:15:00+05:30,NSE_FO|40761,,,48.54,48.2,22762.8,22853.4,6.9,-49.22
2026-04-07T09:15:00+05:30,NSE_FO|40741,,,68.44,64.25,22762.8,22853.4,6.9,-49.22
2026-04-07T09:15:00+05:30,NSE_FO|40754,,,65.0,63.9,22762.8,22853.4,6.9,-49.22
2026-04-07T09:15:00+05:30,NSE_FO|40773,,,280.78,274.6,22762.8,22853.4,6.9,-49.22
2026-04-07T09:15:00+05:30,NSE_FO|40728,,,365.93,363.25,22762.8,22853.4,6.9,-49.22
2026-04-07T09:15:00+05:30,NSE_FO|40751,,,110.75,105.6,22762.8,22853.4,6.9,-49.22
2026-04-07T09:15:00+05:30,NSE_FO|40760,,,171.76,165.1,22762.8,22853.4,6.9,-49.22
2026-04-07T09:15:00+05:30,NSE_FO|40772,,,25.28,25.2,22762.8,22853.4,6.9,-49.22
2026-04-07T09:15:00+05:30,NSE_FO|40731,,,19.57,18.35,22762.8,22853.4,6.9,-49.22
2026-04-07T09:15:00+05:30,NSE_FO|40723,,,4.79,4.6,22762.8,22853.4,6.9,-49.22
2026-04-07T09:15:00+05:30,NSE_FO|40770,,,34.99,35.1,22762.8,22846.1,6.9,-49.22
2026-04-07T09:15:00+05:30,NSE_FO|40729,,,14.01,12.8,22762.8,22846.1,6.9,-49.22
2026-04-07T09:15:00+05:30,NSE_FO|40775,,,323.88,319.35,22762.8,22846.1,6.9,-49.22
2026-04-07T09:15:00+05:30,NSE_FO|40747,,,108.2,106.3,22762.8,22846.1,6.9,-49.22
2026-04-07T09:15:00+05:30,NSE_FO|40745,,,88.56,84.3,22762.8,22846.1,6.9,-49.22
2026-04-07T09:15:00+05:30,NSE_FO|40737,,,38.94,36.35,22762.8,22846.1,6.9,-49.22
2026-04-07T09:15:00+05:30,NSE_FO|40725,,,6.77,6.25,22762.8,22846.1,6.9,-49.22
2026-04-07T09:15:00+05:30,NSE_FO|40739,,,52.33,48.5,22762.8,22846.1,6.9,-49.22
2026-04-07T09:15:00+05:30,NSE_FO|40781,,,5.32,5.5,22762.8,22846.1,6.9,-49.22
2026-04-07T09:15:00+05:30,NSE_FO|40784,,,508.19,507.55,22764.0,22854.4,6.9,-49.22
2026-04-07T09:15:00+05:30,NSE_FO|40730,,,320.24,320.0,22764.0,22854.4,6.9,-49.22
2026-04-07T09:15:00+05:30,NSE_FO|40726,,,414.51,408.85,22764.0,22854.4,6.9,-49.22
2026-04-07T09:15:00+05:30,NSE_FO|40769,,,204.22,196.65,22764.6,22854.4,6.9,-49.22
2026-04-07T09:15:00+05:30,NSE_FO|40782,,,458.3,455.2,22764.6,22854.4,6.9,-49.22
2026-04-07T09:15:00+05:30,NSE_FO|40771,,,240.22,234.95,22764.6,22854.4,6.9,-49.22
2026-04-07T09:15:00+05:30,NSE_FO|40724,,,451.86,459.8,22764.6,22854.3,6.9,-49.22
2026-04-07T09:16:00+05:30,NSE_FO|40778,,,8.28,7.3,22739.3,22827.5,6.4,-53.17
2026-04-07T09:16:00+05:30,NSE_FO|40742,,,130.63,117.95,22739.3,22827.5,6.4,-53.17
2026-04-07T09:16:00+05:30,NSE_FO|40753,,,135.47,135.0,22739.3,22827.5,6.4,-53.17
2026-04-07T09:16:00+05:30,NSE_FO|40735,,,25.76,23.45,22739.3,22827.5,6.4,-53.17
2026-04-07T09:16:00+05:30,NSE_FO|40769,,,201.41,202.85,22739.3,22827.5,6.4,-53.17
2026-04-07T09:16:00+05:30,NSE_FO|40776,,,12.07,10.45,22739.3,22827.5,6.4,-53.17
2026-04-07T09:16:00+05:30,NSE_FO|40740,,,159.14,147.85,22739.3,22827.5,6.4,-53.17
2026-04-07T09:16:00+05:30,NSE_FO|40752,,,81.47,70.9,22739.3,22827.5,6.4,-53.17
2026-04-07T09:16:00+05:30,NSE_FO|40774,,,17.21,14.7,22739.3,22827.5,6.4,-53.17
