minute_ts,instrument_key,strike,side,atp,ltp,spot_price,futures_price,rsi,roc
2026-04-13T09:18:00+05:30,NSE_FO|54800,,,54.18,39.6,23569.8,23640.0,6.5,-71.77
2026-04-13T09:18:00+05:30,NSE_FO|54776,,,7.99,6.5,23569.8,23640.0,6.5,-71.77
2026-04-13T09:18:00+05:30,NSE_FO|54797,,,90.87,98.65,23569.8,23640.0,6.5,-71.77
2026-04-13T09:18:00+05:30,NSE_FO|54790,,,187.55,168.35,23569.8,23640.0,6.5,-71.77
2026-04-13T09:18:00+05:30,NSE_FO|54770,,,3.02,2.05,23569.8,23640.0,6.5,-71.77
2026-04-13T09:18:00+05:30,NSE_FO|54806,,,17.52,11.1,23569.8,23640.0,6.5,-71.77
2026-04-13T09:18:00+05:30,NSE_FO|54768,,,2.5,1.75,23569.8,23640.0,6.5,-71.77
2026-04-13T09:18:00+05:30,NSE_FO|54787,,,18.15,16.8,23569.8,23640.0,6.5,-71.77
2026-04-13T09:18:00+05:30,NSE_FO|54792,,,156.73,134.25,23569.8,23640.0,6.5,-71.77
2026-04-13T09:18:00+05:30,NSE_FO|54788,,,229.27,205.8,23569.8,23640.0,6.5,-71.77
2026-04-13T09:18:00+05:30,NSE_FO|54808,,,11.05,6.8,23569.8,23640.1,6.5,-71.77
2026-04-13T09:18:00+05:30,NSE_FO|54799,,,112.93,127.05,23569.8,23640.1,6.5,-71.77
2026-04-13T09:18:00+05:30,NSE_FO|54789,,,26.58,25.75,23569.8,23640.1,6.5,-71.77
2026-04-13T09:18:00+05:30,NSE_FO|54805,,,203.33,238.2,23569.8,23640.1,6.5,-71.77
2026-04-13T09:18:00+05:30,NSE_FO|54801,,,138.31,160.0,23569.8,23640.1,6.5,-71.77
2026-04-13T09:18:00+05:30,NSE_FO|54807,,,239.18,281.1,23569.8,23640.1,6.5,-71.77
2026-04-13T09:18:00+05:30,NSE_FO|54802,,,36.92,26.7,23569.8,23640.1,6.5,-71.77
2026-04-13T09:18:00+05:30,NSE_FO|54811,,,329.23,375.2,23569.8,23640.1,6.5,-71.77
2026-04-13T09:18:00+05:30,NSE_FO|54778,,,12.29,10.75,23569.8,23640.1,6.5,-71.77
2026-04-13T09:18:00+05:30,NSE_FO|54810,,,7.48,4.5,23569.8,23640.1,6.5,-71.77
2026-04-13T09:18:00+05:30,NSE_FO|54812,,,5.44,3.4,23569.8,23640.1,6.5,-71.77
2026-04-13T09:18:00+05:30,NSE_FO|54795,,,70.44,74.25,23569.8,23640.1,6.5,-71.77
2026-04-13T09:18:00+05:30,NSE_FO|54815,,,376.23,421.35,23569.8,23640.1,6.5,-71.77
2026-04-13T09:18:00+05:30,NSE_FO|54804,,,26.54,17.6,23569.8,23640.1,6.5,-71.77
2026-04-13T09:18:00+05:30,NSE_FO|54772,,,3.84,2.75,23569.8,23640.1,6.5,-71.77
2026-04-13T09:18:00+05:30,NSE_FO|54774,,,5.66,4.25,23569.8,23640.1,6.5,-71.77
2026-04-13T09:18:00+05:30,NSE_FO|54794,,,118.22,104.25,23569.8,23640.1,6.5,-71.77
2026-04-13T09:18:00+05:30,NSE_FO|54809,,,277.77,325.6,23569.8,23640.1,6.5,-71.77
2026-04-13T09:18:00+05:30,NSE_FO|54816,,,3.78,2.4,23569.8,23640.1,6.5,-71.77
2026-04-13T09:18:00+05:30,NSE_FO|54798,,,75.57,56.55,23569.8,23640.1,6.5,-71.77
2026-04-13T09:18:00+05:30,NSE_FO|54793,,,51.83,54.05,23569.8,23640.1,6.5,-71.77
2026-04-13T09:18:00+05:30,NSE_FO|54796,,,94.71,78.15,23569.8,23640.1,6.5,-71.77
2026-04-13T09:18:00+05:30,NSE_FO|54791,,,37.84,38.05,23569.8,23640.1,6.5,-71.77
2026-04-13T09:18:00+05:30,NSE_FO|54803,,,170.44,197.1,23569.8,23640.1,6.5,-71.77
2026-04-13T09:18:00+05:30,NSE_FO|54773,,,424.57,384.4,23569.8,23640.1,6.5,-71.77
2026-04-13T09:18:00+05:30,NSE_FO|54779,,,269.6,247.2,23569.8,23640.1,6.5,-71.77
2026-04-13T09:18:00+05:30,NSE_FO|54817,,,424.87,473.5,23569.8,23640.1,6.5,-71.77
2026-04-13T09:18:00+05:30,NSE_FO|54767,,,561.25,531.6,23568.8,23640.1,6.0,-72.23
2026-04-13T09:18:00+05:30,NSE_FO|54769,,,526.26,486.8,23568.8,23640.1,6.0,-72.23
2026-04-13T09:18:00+05:30,NSE_FO|54777,,,308.6,292.05,23571.15,23640.1,6.0,-72.23
2026-04-13T09:18:00+05:30,NSE_FO|54775,,,354.16,336.9,23572.05,23640.0,6.0,-72.23
2026-04-13T09:18:00+05:30,NSE_FO|54771,,,454.6,434.2,23569.6,23640.0,6.0,-72.17
2026-04-13T09:18:00+05:30,NSE_FO|54820,,,460.18,515.25,23581.95,23650.0,6.3,-70.71
2026-04-13T09:18:00+05:30,NSE_FO|54818,,,2.66,1.85,23581.95,23650.0,6.3,-70.71
2026-04-13T09:19:00+05:30,NSE_FO|54800,,,52.36,39.6,23578.55,23657.9,6.2,-70.85
2026-04-13T09:19:00+05:30,NSE_FO|54817,,,426.34,469.15,23578.55,23657.9,6.2,-70.85
