timestamp,spot_price,index_price,atm_strike,ce_strike,ce_symbol,ce_ltp,ce_delta,ce_vega,ce_theta,ce_gamma,ce_open,ce_high,ce_low,ce_close,pe_strike,pe_symbol,pe_ltp,pe_delta,pe_vega,pe_theta,pe_gamma,pe_open,pe_high,pe_low,pe_close
2026-04-15T09:12:24.905000+05:30,24200.1,24163.8,24200.0,23700.0,NSE_FO|63404,,,,,,,,,,23700.0,NSE_FO|63405,,,,,,,,,
2026-04-15T09:12:24.905000+05:30,24200.1,24163.8,24200.0,23750.0,NSE_FO|63406,,,,,,,,,,23750.0,NSE_FO|63407,,,,,,,,,
2026-04-15T09:12:24.905000+05:30,24200.1,24163.8,24200.0,23800.0,NSE_FO|63408,,,,,,,,,,23800.0,NSE_FO|63409,,,,,,,,,
2026-04-15T09:12:24.905000+05:30,24200.1,24163.8,24200.0,23850.0,NSE_FO|63410,,,,,,,,,,23850.0,NSE_FO|63411,,,,,,,,,
2026-04-15T09:12:24.905000+05:30,24200.1,24163.8,24200.0,23900.0,NSE_FO|63412,,,,,,,,,,23900.0,NSE_FO|63413,,,,,,,,,
2026-04-15T09:12:24.905000+05:30,24200.1,24163.8,24200.0,23950.0,NSE_FO|63414,,,,,,,,,,23950.0,NSE_FO|63415,,,,,,,,,
2026-04-15T09:12:24.905000+05:30,24200.1,24163.8,24200.0,24000.0,NSE_FO|63416,,,,,,,,,,24000.0,NSE_FO|63417,,,,,,,,,
2026-04-15T09:12:24.905000+05:30,24200.1,24163.8,24200.0,24050.0,NSE_FO|63420,,,,,,,,,,24050.0,NSE_FO|63421,,,,,,,,,
2026-04-15T09:12:24.905000+05:30,24200.1,24163.8,24200.0,24100.0,NSE_FO|63422,,,,,,,,,,24100.0,NSE_FO|63423,,,,,,,,,
2026-04-15T09:12:24.905000+05:30,24200.1,24163.8,24200.0,24150.0,NSE_FO|63424,,,,,,,,,,24150.0,NSE_FO|63425,,,,,,,,,
2026-04-15T09:12:24.905000+05:30,24200.1,24163.8,24200.0,24200.0,NSE_FO|63426,,,,,,,,,,24200.0,NSE_FO|63427,,,,,,,,,
2026-04-15T09:12:24.905000+05:30,24200.1,24163.8,24200.0,24250.0,NSE_FO|63428,,,,,,,,,,24250.0,NSE_FO|63429,,,,,,,,,
2026-04-15T09:12:24.905000+05:30,24200.1,24163.8,24200.0,24300.0,NSE_FO|63430,,,,,,,,,,24300.0,NSE_FO|63431,,,,,,,,,
2026-04-15T09:12:24.905000+05:30,24200.1,24163.8,24200.0,24350.0,NSE_FO|63434,,,,,,,,,,24350.0,NSE_FO|63435,,,,,,,,,
2026-04-15T09:12:24.905000+05:30,24200.1,24163.8,24200.0,24400.0,NSE_FO|63436,,,,,,,,,,24400.0,NSE_FO|63437,,,,,,,,,
2026-04-15T09:12:24.905000+05:30,24200.1,24163.8,24200.0,24450.0,NSE_FO|63444,,,,,,,,,,24450.0,NSE_FO|63445,,,,,,,,,
2026-04-15T09:12:24.905000+05:30,24200.1,24163.8,24200.0,24500.0,NSE_FO|63447,,,,,,,,,,24500.0,NSE_FO|63457,,,,,,,,,
2026-04-15T09:12:24.905000+05:30,24200.1,24163.8,24200.0,24550.0,NSE_FO|63458,,,,,,,,,,24550.0,NSE_FO|63463,,,,,,,,,
2026-04-15T09:12:24.905000+05:30,24200.1,24163.8,24200.0,24600.0,NSE_FO|63464,,,,,,,,,,24600.0,NSE_FO|63465,,,,,,,,,
2026-04-15T09:12:24.905000+05:30,24200.1,24163.8,24200.0,24650.0,NSE_FO|63466,,,,,,,,,,24650.0,NSE_FO|63467,,,,,,,,,
