timestamp,open,high,low,close,volume,oi
2026-04-16 09:15:00+05:30,81.0,92.0,75.8,84.65,845455,2911610
2026-04-16 09:16:00+05:30,84.95,89.2,80.85,83.55,608075,2911610
2026-04-16 09:17:00+05:30,83.6,89.25,83.3,88.05,512070,2981030
2026-04-16 09:18:00+05:30,87.65,88.3,82.85,86.0,304070,2981030
2026-04-16 09:19:00+05:30,86.05,90.75,85.8,90.65,487825,2981030
2026-04-16 09:20:00+05:30,90.6,93.5,88.05,91.85,554385,3085485
2026-04-16 09:21:00+05:30,91.9,92.8,90.2,90.9,232115,3085485
2026-04-16 09:22:00+05:30,90.9,93.8,89.1,92.45,343005,3085485
2026-04-16 09:23:00+05:30,92.45,92.6,87.9,88.2,778505,3085485
2026-04-16 09:24:00+05:30,88.25,88.5,84.3,87.95,1326845,4491695
2026-04-16 09:25:00+05:30,88.05,93.0,87.75,91.15,607295,4491695
2026-04-16 09:26:00+05:30,91.0,91.6,88.25,89.65,280670,4491695
2026-04-16 09:27:00+05:30,89.7,92.3,88.2,88.3,251680,4661735
2026-04-16 09:28:00+05:30,88.3,91.2,86.4,90.95,188045,4661735
2026-04-16 09:29:00+05:30,90.75,92.0,88.5,89.65,172510,4661735
2026-04-16 09:30:00+05:30,89.5,91.45,88.4,89.4,115505,4702945
2026-04-16 09:31:00+05:30,89.05,89.3,85.75,86.45,215865,4702945
2026-04-16 09:32:00+05:30,86.25,86.4,82.55,82.65,393575,4753190
2026-04-16 09:33:00+05:30,82.65,84.0,81.8,82.8,250575,4753190
2026-04-16 09:34:00+05:30,82.9,82.9,80.2,81.9,230425,4753190
2026-04-16 09:35:00+05:30,82.0,82.45,79.0,81.0,369785,4753190
2026-04-16 09:36:00+05:30,80.7,82.8,80.4,81.2,323960,4870580
2026-04-16 09:37:00+05:30,80.8,81.2,77.0,77.3,327990,4870580
2026-04-16 09:38:00+05:30,77.4,77.6,70.65,71.7,632645,4870580
2026-04-16 09:39:00+05:30,71.75,75.45,70.3,74.85,547560,5103085
2026-04-16 09:40:00+05:30,74.7,74.85,71.65,72.2,437255,5103085
2026-04-16 09:41:00+05:30,72.0,72.6,70.9,71.75,276705,5103085
2026-04-16 09:42:00+05:30,71.85,73.65,70.8,71.85,172055,5103085
2026-04-16 09:43:00+05:30,72.0,72.9,70.9,72.35,409175,5171205
2026-04-16 09:44:00+05:30,72.35,72.6,70.5,70.9,181155,5171205
2026-04-16 09:45:00+05:30,70.8,72.35,70.0,72.15,207480,5171205
2026-04-16 09:46:00+05:30,72.0,75.35,71.85,74.65,423345,4997850
2026-04-16 09:47:00+05:30,74.5,75.35,73.15,73.5,169260,4997850
2026-04-16 09:48:00+05:30,73.5,74.8,73.25,74.0,110760,4997850
