timestamp,open,high,low,close,volume,oi
2026-04-17 09:15:00+05:30,48.1,52.8,40.5,43.8,989755,3408015
2026-04-17 09:16:00+05:30,43.75,43.75,37.2,41.7,850980,3624140
2026-04-17 09:17:00+05:30,41.5,42.45,37.75,39.1,438035,3624140
2026-04-17 09:18:00+05:30,39.2,40.65,38.15,39.9,353340,3624140
2026-04-17 09:19:00+05:30,40.0,41.95,39.5,39.5,429780,3743545
2026-04-17 09:20:00+05:30,39.5,40.2,38.75,39.55,243035,3743545
2026-04-17 09:21:00+05:30,39.65,40.0,38.2,38.85,215280,3743545
2026-04-17 09:22:00+05:30,38.9,38.95,37.45,38.85,185445,3805815
2026-04-17 09:23:00+05:30,38.85,39.05,37.75,38.2,125450,3805815
2026-04-17 09:24:00+05:30,38.15,40.8,37.9,40.15,202930,3805815
2026-04-17 09:25:00+05:30,40.1,40.45,38.55,38.55,162305,3867695
2026-04-17 09:26:00+05:30,38.55,39.55,37.9,37.95,203060,3867695
2026-04-17 09:27:00+05:30,38.0,38.7,37.2,38.15,130325,3855540
2026-04-17 09:28:00+05:30,38.15,38.3,36.7,37.3,160030,3855540
2026-04-17 09:29:00+05:30,37.3,37.6,36.25,36.5,133510,3855540
2026-04-17 09:30:00+05:30,36.35,39.25,36.05,39.1,234715,3855540
2026-04-17 09:31:00+05:30,39.05,40.35,38.85,39.5,222040,3867890
2026-04-17 09:32:00+05:30,39.45,40.05,38.2,39.3,144040,3867890
2026-04-17 09:33:00+05:30,39.15,40.85,39.0,40.0,138190,3867890
2026-04-17 09:34:00+05:30,39.8,41.85,39.5,41.45,149305,3944850
2026-04-17 09:35:00+05:30,41.5,44.5,41.45,43.65,411125,3944850
2026-04-17 09:36:00+05:30,43.65,44.6,42.85,44.35,298285,3944850
2026-04-17 09:37:00+05:30,44.3,45.7,43.5,44.2,331890,3882775
2026-04-17 09:38:00+05:30,44.1,44.1,38.5,39.5,459290,3882775
2026-04-17 09:39:00+05:30,39.55,40.2,38.05,39.5,259285,3882775
2026-04-17 09:40:00+05:30,39.5,39.8,37.2,37.95,195065,3892460
2026-04-17 09:41:00+05:30,38.1,40.4,37.7,40.3,156910,3892460
2026-04-17 09:42:00+05:30,40.35,42.3,40.25,41.85,313365,3892460
2026-04-17 09:43:00+05:30,41.85,43.1,40.55,41.5,180115,3916445
2026-04-17 09:44:00+05:30,41.5,41.5,39.8,40.15,182780,3916445
2026-04-17 09:45:00+05:30,40.05,40.7,38.65,39.8,176280,3916445
2026-04-17 09:46:00+05:30,39.8,40.0,38.45,38.85,144755,3912610
2026-04-17 09:47:00+05:30,38.9,39.15,37.15,37.75,204945,3912610
2026-04-17 09:48:00+05:30,37.65,37.95,36.85,37.85,156065,3912610
2026-04-17 09:49:00+05:30,37.85,38.0,36.3,36.9,250965,3893500
2026-04-17 09:50:00+05:30,36.9,36.9,35.2,36.65,216580,3893500
2026-04-17 09:51:00+05:30,36.7,36.7,35.65,36.1,70200,3893500
2026-04-17 09:52:00+05:30,36.35,36.65,35.45,35.85,102570,3902535
2026-04-17 09:53:00+05:30,35.65,36.6,35.35,36.15,78325,3902535
2026-04-17 09:54:00+05:30,36.05,36.8,35.6,36.1,101660,3902535
2026-04-17 09:55:00+05:30,36.1,37.1,35.5,36.5,133185,3949920
2026-04-17 09:56:00+05:30,36.55,36.8,34.0,34.4,243815,3949920
2026-04-17 09:57:00+05:30,34.45,34.75,33.5,34.7,164645,3949920
2026-04-17 09:58:00+05:30,34.75,35.8,34.15,35.5,116805,3951350
2026-04-17 09:59:00+05:30,35.65,35.85,33.8,34.2,372385,3951350
2026-04-17 10:00:00+05:30,34.35,34.35,33.6,33.7,49205,3951350
2026-04-17 10:01:00+05:30,33.7,37.05,33.15,35.05,442000,4212260
2026-04-17 10:02:00+05:30,35.15,35.85,34.4,34.65,196820,4212260
2026-04-17 10:03:00+05:30,34.55,35.2,33.2,33.45,195780,4212260
2026-04-17 10:04:00+05:30,33.5,33.55,31.8,32.1,269100,4274465
2026-04-17 10:05:00+05:30,32.0,32.3,31.05,31.1,559845,4274465
2026-04-17 10:06:00+05:30,31.05,31.4,30.45,30.65,1149850,4274465
2026-04-17 10:07:00+05:30,30.7,31.05,30.45,30.75,196820,4892095
2026-04-17 10:08:00+05:30,30.8,31.3,30.45,31.2,357175,4892095
2026-04-17 10:09:00+05:30,31.1,31.4,30.75,31.2,327275,4892095
2026-04-17 10:10:00+05:30,31.1,31.5,30.8,31.0,165165,4791670
2026-04-17 10:11:00+05:30,31.0,31.1,30.15,30.3,86450,4791670
2026-04-17 10:12:00+05:30,30.25,30.55,29.95,30.0,171600,4791670
2026-04-17 10:13:00+05:30,30.0,30.15,29.35,29.5,186680,4878510
2026-04-17 10:14:00+05:30,29.55,29.7,28.9,29.0,215020,4878510
2026-04-17 10:15:00+05:30,29.05,29.05,28.45,28.8,526305,4878510
