minute_ts,instrument_key,strike,side,atp,ltp,spot_price,futures_price,rsi,roc
2026-04-02T10:51:00+05:30,NSE_FO|40742,,,123.46,106.8,22202.4,22292.0,35.2,-0.42
2026-04-02T10:51:00+05:30,NSE_FO|40718,,,304.94,281.35,22202.4,22292.0,35.2,-0.42
2026-04-02T10:51:00+05:30,NSE_FO|40732,,,189.94,170.4,22202.4,22292.0,35.2,-0.42
2026-04-02T10:51:00+05:30,NSE_FO|40740,,,139.53,120.55,22202.4,22292.0,35.2,-0.42
2026-04-02T10:51:00+05:30,NSE_FO|40725,,,328.13,343.6,22202.4,22292.0,35.2,-0.42
2026-04-02T10:51:00+05:30,NSE_FO|40724,,,281.11,256.0,22202.4,22292.0,35.2,-0.42
2026-04-02T10:51:00+05:30,NSE_FO|40701,,,205.18,213.75,22202.4,22292.0,35.2,-0.42
2026-04-02T10:51:00+05:30,NSE_FO|40730,,,210.93,189.15,22202.4,22292.0,35.2,-0.42
2026-04-02T10:51:00+05:30,NSE_FO|40714,,,327.83,307.2,22202.4,22292.0,35.2,-0.42
2026-04-02T10:51:00+05:30,NSE_FO|40717,,,286.16,294.85,22202.4,22292.0,35.2,-0.42
2026-04-02T10:51:00+05:30,NSE_FO|40738,,,154.26,135.75,22202.4,22292.0,35.2,-0.42
2026-04-02T10:51:00+05:30,NSE_FO|40704,,,223.06,231.7,22202.4,22297.4,35.2,-0.42
2026-04-02T10:51:00+05:30,NSE_FO|40693,,,146.01,151.0,22201.65,22297.4,35.2,-0.42
2026-04-02T10:51:00+05:30,NSE_FO|40728,,,233.97,209.7,22201.65,22297.4,35.2,-0.42
2026-04-02T10:51:00+05:30,NSE_FO|40697,,,173.43,180.45,22201.65,22297.4,35.2,-0.42
2026-04-02T10:51:00+05:30,NSE_FO|40723,,,305.75,318.3,22201.65,22297.4,35.2,-0.42
2026-04-02T10:51:00+05:30,NSE_FO|40691,,,133.43,138.2,22201.65,22297.4,35.2,-0.42
2026-04-02T10:51:00+05:30,NSE_FO|40689,,,121.65,126.55,22202.15,22297.4,35.2,-0.42
2026-04-02T10:51:00+05:30,NSE_FO|40736,,,172.29,151.95,22202.15,22297.4,35.2,-0.42
2026-04-02T10:51:00+05:30,NSE_FO|40695,,,159.51,165.15,22202.15,22297.4,35.2,-0.42
2026-04-02T10:51:00+05:30,NSE_FO|40739,,,489.29,522.6,22202.15,22297.4,35.2,-0.42
2026-04-02T10:51:00+05:30,NSE_FO|40699,,,189.15,196.5,22202.15,22297.4,35.2,-0.42
2026-04-02T10:51:00+05:30,NSE_FO|40708,,,265.1,272.25,22202.15,22297.4,35.2,-0.42
2026-04-02T10:51:00+05:30,NSE_FO|40729,,,374.23,396.15,22202.15,22297.4,35.2,-0.42
2026-04-02T10:51:00+05:30,NSE_FO|40707,,,354.91,335.3,22202.15,22297.4,35.4,-0.42
